index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
2941,,5.0,SOCW7102,Robin makes class interesting and fun- he is very engaging.  He explains the material clearly with examples from his own practice.,False,2008-06-16 14:32:51,3.0,,5.0,False,False,5.0,,5.0,0,0,,1147014
2942,mandatory,5.0,T7102,"She comes off a little strong at the beginning but she has great intentions. I really like that when she said something wrong , she would reflect and come back to class and apologize. She is very easy grader as long as you show effort.. lots of thinking outside the box! i grew a lot personally and social justice lens",False,2018-11-20 17:01:45,1.0,A+,5.0,True,False,5.0,Gives good feedback--Participation matters--Amazing lectures,0.0,0,0,1.0,1099545
2943,mandatory,1.0,T7102,"Prof Riedel made it clear the only participation she wants is students nodding and smiling. Likes students using fluffy ""I feel..."" statements and will punish students who respectfully present cited information. Thoughtful discussion will not be tolerated and gets you shut down in class and a lower grade at the end. Arrogant and insecure.",False,2017-04-08 09:17:47,3.0,B+,1.0,True,False,1.0,,5.0,0,1,0.0,1099545
2944,mandatory,3.0,SOCWT7134,Professor Riedel is very opinionated and I never felt like you could disagree with anything she said. She also could be really rude to students and sometimes seemed to just snap and get angry. Wouldn't take her again.,False,2016-01-12 22:06:25,4.0,B+,1.0,True,False,2.0,,1.0,0,3,,1099545
2945,,4.0,SOCWT7134,"I have taken two courses with Marion Reidel - AGPP III and Motivational Interviewing. I wasn't crazy about her style in AGPP. But in MI she is very responsive to student's learning needs, direct and has a no-nonsense style. She is not the warm-fuzzy social worker type; she will tell you what is on her mind. In the end, I learned alot!",False,2013-04-06 12:57:06,4.0,,3.0,False,False,4.0,,4.0,0,3,,1099545
2946,,2.0,SOCW1,The best thing I can say about Prof. Riedel is that in my experience is arrogant and harbors malicious ill will towards those she disagrees with. You can infer the worst.,False,2011-11-12 07:45:59,3.0,,1.0,False,False,2.0,,2.0,2,3,,1099545
2947,,1.0,SOC7,Class should be retitled - Professor Riedel and her soapbox. She allows little in the way of discussion and tries her damndest to quelch anything in the way of opposing opinion. Steer clear if you want to keep your sanity. You have been warned.,False,2008-06-01 13:24:24,4.0,,1.0,False,False,1.0,,1.0,1,3,,1099545
2948,,5.0,T7102,"Gives a lot of work, but you'll learn alot. She's not afraid to have challenging discussions on issues such as race. Take her if you want to learn how to be a social worker!",False,2008-01-30 19:12:33,5.0,,5.0,False,False,5.0,,5.0,0,2,,1099545
2949,non mandatory,5.0,COMS6111,amazing class,False,2016-03-01 15:20:49,3.0,,3.0,True,False,4.0,,4.0,0,0,,470165
2950,,4.0,COMS6111,"He is very good prof. Fair to everyone! And I love his assignments(projects) and exams :) Great going Luis! And yea, amazing sense of humor!!!!",False,2012-12-02 21:42:06,3.0,,4.0,False,False,4.0,,1.0,0,0,,470165
2951,,4.0,CS4111,He is the best professor I ever had!!,False,2011-10-14 02:06:32,2.0,,5.0,False,False,5.0,,3.0,2,0,,470165
2952,,5.0,COMSDATA,"One of the best professors I ever had.  He was engaged, prepared and seemed to care about teaching.  He was quick to respond to emails and provide feedback.  He also has a great sense of humor which made sitting through some dull material a little better.",False,2009-04-29 10:23:53,5.0,,5.0,False,False,5.0,,5.0,0,1,,470165
2953,N,4.0,3139,One of the best professors I've ever had. Both as an undergrad and a graduate.  There are not many professors as good and helpful as Professor Gravano in any university I've attended.,False,2005-07-17 15:50:25,3.0,Not_Sure_Yet,5.0,False,False,5.0,,,0,0,,470165
2954,,5.0,DATABASES,"Cutie!!!  Interesting projects, but a bit too much sometimes.",False,2005-03-11 21:06:20,3.0,,5.0,False,False,5.0,,,0,0,,470165
2955,,5.0,DATABASES,Excellent professor! Very clear in lectures and found problem sets doable yet challanging.,False,2004-10-10 12:20:04,2.0,,3.0,False,False,4.0,,,0,0,,470165
2956,mandatory,5.0,BMEN4898,Everything you ever wanted to know about biophotonics. Includes current research topics. Great class with hands-on programming labs.,False,2020-05-05 08:46:03,3.0,A,5.0,True,False,5.0,Gives good feedback--Respected--Inspirational,0.0,1,0,1.0,1556164
2957,mandatory,5.0,BMEN4894,Excellent introductory biomedical imaging course. Youll learn all the basics and so much more. Highly recommended!,False,2018-09-17 01:58:08,3.0,,5.0,True,False,5.0,Respected--Amazing lectures--EXTRA CREDIT,0.0,1,2,1.0,1556164
2958,,5.0,BMEN4898,Best class on numerical methods in biophotonics. You'll learn all the basic and advanced stuff needed.,False,2013-03-21 13:53:59,4.0,,5.0,False,False,5.0,,3.0,1,3,,1556164
2959,,5.0,BMEN4894,You'll learn a lot.,False,2013-01-14 01:19:01,3.0,,5.0,False,False,5.0,,3.0,1,3,,1556164
2960,,5.0,BMEN4894,Excellent introduction to medical imaging. Highly recommended! Prof knows his stuff.,False,2012-08-01 17:12:20,3.0,,5.0,False,False,5.0,,5.0,1,1,,1556164
2961,,5.0,BMEN4894,It is somewhat hard - but you will learn a lot. Very worthwhile course.,False,2012-04-21 20:58:55,4.0,,5.0,False,False,5.0,,3.0,1,2,,1556164
2962,,4.0,BMEN4894,Great course - great teacher,False,2011-04-01 19:02:55,4.0,,5.0,False,False,5.0,,3.0,1,1,,1556164
2963,mandatory,5.0,SIFI0,"I could tell she cares about her work, about us, and about us getting it right for our profession. She grades and answers emails very quickly, which keeps my stress low. She also finds ways to bring real examples in to bring the class material to life. I will seek her out for mentorship or support after the course/program are over. Take her class!",False,2020-12-22 09:05:53,3.0,,5.0,True,True,5.0,Gives good feedback--Inspirational--Caring,0.0,0,0,1.0,2484541
2964,mandatory,5.0,SIFI00,She really made an effort to listen and get to know each of us. She would ask follow up questions at the next session so I could tell she was invested in each of us. She answered my emails lightning fast. I would take more of her classes any day!,False,2020-03-08 18:35:46,3.0,,5.0,True,True,5.0,Respected--Inspirational--Caring,0.0,0,0,1.0,2484541
2965,mandatory,5.0,SWHEALTH0,"FINALLY someone who is consistent in feedback and who grades quickly! I am so sick of classmates' sob stories getting them more leeway and feeling like my grade depends on whether the grader likes me. Prof Shane grades super fast, gives useful feedback on assignments, and follows the syllabus/rubric. I wish she taught others how to teach like her!",False,2019-10-27 21:29:49,3.0,,5.0,True,True,5.0,Gives good feedback--Accessible outside class--Clear grading criteria,0.0,0,0,1.0,2484541
2966,mandatory,5.0,SOCWT7114,"She really helped me when I had questions and she always did it without making me feel dumb. Sometimes there were questions that were a better fit for someone else (a tech department or the librarian, for example)and she not only told me this, she gave me the link or email and helped me understand why. This helped me fit in during class and at CSSW",False,2019-08-31 05:19:38,4.0,,5.0,True,True,5.0,Respected--Inspirational--Hilarious,0.0,0,0,1.0,2484541
2967,mandatory,5.0,SOCW7114,"She's great! Not sure how long she has been teaching but she has a ton of knowledge and is happy to share it. When students had questions, she answered very fast and she often gave links to upcoming events where a person could learn more about a topic they said they were unfamiliar with. It helped to put the classroom material into the real world.",False,2019-05-05 17:17:54,3.0,A+,5.0,True,True,5.0,Respected--Accessible outside class--Caring,0.0,0,1,1.0,2484541
2968,mandatory,5.0,SOCWT7114,"She answered my questions lightening fast, both during class and via emails! It helped to lower my stress levels for sure. She gave good encouragement during class, especially when students shared personal info or asked questions, which made me more willing to talk in class and made me feel safer. I could tell she cared about us and the material.",False,2019-04-30 16:59:23,3.0,,5.0,True,True,5.0,Gives good feedback--Accessible outside class--Caring,0.0,0,1,1.0,2484541
2969,mandatory,5.0,SOCWT7114,"She was my TA for this class. She was very present in the chat and always had something to contribute; extra info, helpful tidbits, something funny, or an encouragement of students. I noticed she was quick to applaud students who shared personal stories or asked questions during class. I would take her again any time and wish she taught more!",False,2019-04-26 04:29:49,3.0,,5.0,True,True,5.0,Participation matters--Inspirational--Hilarious,0.0,0,1,1.0,2484541
2970,mandatory,5.0,POL2001,"He is such a good professor, breaks down complex topics really well. His lectures are really interesting and helps you become more aware of globalization. Definitely take this class!",False,2024-11-13 16:07:17,3.0,A,5.0,True,False,5.0,Participation matters--Amazing lectures --Clear grading criteria,3.0,0,0,1.0,2736460
2971,mandatory,5.0,POLS4865,"Dr Davit is kind, understanding, humorous, and extremely intelligent. His lectures are funny, effective, and inspiring. One of my favorite professors at Columbia. ",False,2024-01-17 16:25:07,3.0,,5.0,True,False,5.0,Amazing lectures --Inspirational,-1.0,0,0,1.0,2736460
2972,mandatory,5.0,POLS4865,Davit is great at explaining complex econ topics in the most accessible way! One of the best professors at Columbia! ,False,2022-12-10 04:43:35,3.0,,5.0,True,False,5.0,Amazing lectures --Inspirational--Accessible outside class,-1.0,0,0,1.0,2736460
2973,,5.0,POLS4865,"Dr. Sahakyan is extremely intelligent and very approachable. He is very open minded and will go out of his way to make sure his personal opinions do not overwhelm class discussions. He is extremely good at explaining things, which is especially important for students who do not have a strong background in economics.",False,2022-05-23 15:46:33,3.0,,5.0,False,False,5.0,Amazing lectures --Inspirational--Caring,,0,1,1.0,2736460
2974,mandatory,5.0,POLS4865,"Professor Sahakyan is amazing. His lectures are clear and very interesting. He provides a thorough and comprehensive account of globalization and spices it all up with occasional tangents on history, philosophy, and literature. I absolutely recommend his course.",False,2022-01-07 05:12:42,3.0,,5.0,True,False,5.0,Respected--Inspirational--Caring,0.0,0,0,1.0,2736460
2975,mandatory,5.0,POLS4865,"This was one of the most interesting courses I have taken at Columbia. Dr. Sahakyan is patient, engaging, friendly, and very effective professor. He is especially good at simplifying complex ideas and making the easy to comprehend.",False,2022-01-07 04:46:34,3.0,,5.0,True,False,5.0,Respected--Inspirational--Caring,0.0,0,0,1.0,2736460
2976,mandatory,5.0,POLSGU4865,"Davit's class was very well organized and easy to follow. He is especially good at explaining complex economic topics, making them easy for non-economists to understand. Davit is motivational and gives valuable career advice.",False,2021-11-15 02:48:39,3.0,A,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,0.0,0,1,1.0,2736460
2977,non mandatory,5.0,HIST001,He is a good guy.,False,2019-06-06 17:07:44,3.0,A+,5.0,True,False,5.0,Gives good feedback--Respected--Caring,5.0,1,1,1.0,321183
2978,non mandatory,5.0,HIST001,"Professor Armstrong is the greatest professor in this world. Taking Professor Armstrong's class was one of the greatest choices in my life. He is really friendly, and I've learned so much from his class, and I'd love to take his class again in the future. Take his class, you will love the professor and the great lectures.",False,2019-05-30 12:27:35,1.0,,5.0,True,False,5.0,,5.0,1,1,1.0,321183
2979,non mandatory,5.0,HIST001,The Best Professor in this World. You Must Take His Class. I truely respect Professor Armstrong and his class due to the fact that he is the most prestigious professor in this field. Taking his class was one of the best choices in my life. Thank you Professor Armstrong for the friendliness!!^^,False,2019-05-28 14:28:29,3.0,A-,5.0,True,False,5.0,,5.0,1,3,1.0,321183
2980,,2.0,UN1363,"One of the toughest professors at Columbia. To get an A from his course, a ton of efforts would be required. Very profound readings difficult to understand even for Koreans. Never ever recommend his every course :(",False,2018-11-05 21:26:47,5.0,B,2.0,True,False,2.0,Tough Grader--LOTS OF HOMEWORK--TEST HEAVY,5.0,1,5,0.0,321183
2981,,2.0,HIST001,The readings in this Vietnam War seminar were outstanding.  The professor is extremely inconsistent with grading and he offers little valuable feedback until way after the middle of the term.,False,2008-01-14 12:49:49,4.0,,2.0,False,False,2.0,,5.0,1,6,,321183
2982,,3.0,ENG101,No Comments,False,2006-02-22 23:40:38,5.0,,2.0,False,False,3.0,,,2,2,,321183
2983,,1.0,HIST4865,No Comments,False,2006-01-17 23:04:26,3.0,,2.0,False,False,2.0,,,0,3,,321183
2984,mandatory,4.0,ENGL1010,"As a first-year student at John Jay, he was an amazing professor to have! He truly cares for his students' writing and gives great feedback. Be prepared to get the best feedback. He helped me understand the way I write, and I would definitely have him again!",False,2025-01-18 00:49:32,2.0,A,4.0,True,False,4.0,Participation matters--Clear grading criteria--Gives good feedback,-1.0,0,0,1.0,2443039
2985,mandatory,5.0,ALP9,"Professor Lindeman is truly one of a kind. His passion for teaching makes every class engaging and easy to follow, even when the topic is challenging. Professor genuinely care about their students, always taking the time to answer questions and provide helpful feedback. Thanks to his clear guidance and encouragement. Highly recommend his class!",False,2024-11-19 14:21:40,3.0,,5.0,True,False,5.0,Amazing lectures --Gives good feedback--Inspirational,3.0,0,0,1.0,2443039
2986,mandatory,5.0,ENGL1010,"Professor Lindeman is wonderful. He has great writing tips for papers and is clearly organized in thought and on paper. As a first-year student at John Jay, he made the experience smooth an easy. ",False,2023-12-18 19:08:04,2.0,Rather not say,5.0,True,False,5.0,Clear grading criteria--Lots of homework--Accessible outside class,-1.0,0,0,1.0,2443039
